dates,Open,High,Low,Close,Volume,OpenInt,TotalOpenInt
5/6/13,566.25,566.25,559,564,1858,19445,1139836
5/7/13,565,565.75,555.25,565.25,2164,20227,1143336
5/8/13,565.25,565.25,554.5,557.75,2580,21250,1143526
5/9/13,555,566.75,551.5,565.75,1657,21598,1144757
5/13/13,550,565,550,564.25,2503,22298,1143783
5/14/13,565,568.5,560.25,562.5,1468,22839,1149215
5/15/13,560,561.75,556,557,1267,22915,1144729
5/16/13,556.75,558.75,548.75,548.75,2706,23702,1153966
5/17/13,548.75,548.75,542.25,544.5,1645,24343,1157092
5/20/13,540,547.25,539.5,545.75,1734,24266,1161490
5/21/13,539,546.75,538,546.25,1598,24698,1169736
5/22/13,547.75,556.25,547.75,556.25,2885,24671,1176119
5/23/13,555.75,562,552.25,560.5,772,24844,1175118
5/24/13,558.5,562.75,553.25,562.75,5111,25803,1179630
5/27/13,558.5,562.75,553.25,562.75,0,0,0
5/28/13,567.75,578.75,567.75,576,1521,26185,1183455
5/29/13,576,590,573.25,588.5,4301,26682,1181496
5/30/13,587,588.75,579.5,585.75,2939,27185,1185158
5/31/13,584.5,594,581.5,587.5,1590,27487,1178058
6/3/13,587.25,594.5,575.5,582.75,4319,28193,1192959
6/4/13,581.5,581.5,570.25,577,2431,28741,1180085
6/5/13,577,577.25,566,567,3280,29478,1179730
6/6/13,565.5,574,564.5,572.75,2369,30412,1183887
6/7/13,571.75,583.25,571.75,582.25,2483,30953,1190302
6/10/13,577,577,564.25,570.5,4134,31874,1204734
6/11/13,570,577,567.75,575.5,3091,32654,1205335
6/12/13,575,575,560,562.25,2171,33072,1217399
6/13/13,562.5,562.5,554.75,560.75,4072,32956,1228508
6/14/13,559.75,562,555.75,558.25,3081,33580,1252985
6/17/13,554.75,566.5,551.25,563.25,2291,34177,1251389
6/18/13,563.25,575,562.5,575,2798,34834,1240393
6/19/13,574,594.75,571.75,594.5,2560,35014,1239198
6/20/13,592,592,577,584.5,2168,35497,1239244
6/21/13,581,587,577.5,579.75,1837,35814,1231130
6/24/13,572.75,573.25,567,570.5,5320,36056,1223232
6/25/13,573.75,575,566,568.25,1760,36570,1185511
6/26/13,568,572.5,565.75,567.25,1924,36957,1155456
6/27/13,565,566.75,559,562.75,1133,37046,1132549
6/28/13,561.75,564,534.5,535.5,2367,37470,1109118
7/1/13,532.5,534,526.75,528,7090,37044,1094706
7/2/13,528,532.5,524,529.5,7165,38374,1101820
7/3/13,530.75,536,525.5,529.5,3478,38693,1109480
7/4/13,530.75,536,525.5,529.5,0,0,0
7/5/13,530,531.25,518,518.5,2535,38720,1123402
7/8/13,517.5,528.5,517.5,526.75,2152,39236,1120195
7/9/13,528.75,550.25,528.75,547.5,2657,39073,1114123
7/10/13,547.5,553.25,543,547.25,3066,39101,1119887
7/11/13,547.75,553.5,536.75,553,4371,39589,1108506
7/12/13,552,552.5,533.5,535.5,4096,40379,1115255
7/15/13,532,533.75,525.5,529.75,2218,40453,1114668
7/16/13,534,544,532.5,537,1915,40630,1116001
7/17/13,538.25,540,527.5,528,3565,40759,1114755
7/18/13,525,527.5,520.25,527,1857,40981,1121460
7/19/13,527,527.5,517.75,526.5,2830,40942,1128378
7/22/13,528.75,528.75,519,524,5635,41163,1139061
7/23/13,520,520.25,509,512,1875,41260,1151319
7/24/13,512,515.5,506.25,507,5548,40934,1168749
7/25/13,509.25,509.5,502.25,505.5,3284,41069,1172144
7/26/13,505.5,507.75,501.75,503,5739,41748,1173347
7/29/13,503.75,505.75,498.25,500.25,3081,42091,1169569
7/30/13,502.75,505.5,500.5,504.5,2545,42230,1169844
7/31/13,503.75,507.25,501,505.5,4125,41882,1169039
8/1/13,505.75,505.75,490.75,493.25,8420,40183,1164883
8/2/13,493.25,496,489,490.25,4228,40787,1167381
8/5/13,489,491.25,482.5,487.25,4512,42131,1170298
8/6/13,487.25,488,482,486,4464,42752,1175703
8/7/13,486.25,490.5,482.75,484.75,6050,43596,1177976
8/8/13,484.75,490.75,483.5,487.25,5564,43812,1183796
8/9/13,487,490,480.25,481.25,7283,44882,1194911
8/12/13,481.25,496.25,475,491.25,8028,46461,1197096
8/13/13,491.5,496,473.5,475.25,8914,46016,1204872
8/14/13,475.5,483.5,475,482.75,10657,47358,1206286
8/15/13,484,502,481,499,6042,47066,1212785
8/16/13,499.75,502,488,490,5745,46418,1224812
8/19/13,499.25,511.75,495,510.75,4367,46814,1214297
8/20/13,510.5,512,500.75,502.25,7821,47736,1213730
8/21/13,501.5,510.5,501.5,509,6603,47575,1199310
8/22/13,505.75,505.75,490.25,490.75,5540,46907,1192682
8/23/13,490,500,490,495.75,4471,47089,1178382
8/26/13,503,532.25,503,525,3911,47675,1120878
8/27/13,524.25,527.75,510.75,511.5,15178,48717,1112390
8/28/13,512.25,516.75,505,506.75,6541,48667,1090214
8/29/13,506.75,509.5,503.25,507.5,3681,48783,1078379
8/30/13,506.25,510.5,502.25,508.75,4340,49261,1071328
9/2/13,506.25,510.5,502.25,508.75,0,0,0
9/3/13,515.5,519.25,497,502.25,4108,49795,1068720
9/4/13,502.5,502.5,493.75,497,5808,49769,1071732
9/5/13,495.25,496.75,485,488.75,7861,50716,1067863
9/6/13,488.75,495.75,487.75,495.5,7294,51659,1075298
9/9/13,495.75,498,489,491.25,4832,51533,1071859
9/10/13,491,497.25,489,496.75,3637,51933,1075529
9/11/13,496.75,500.25,494.25,499.5,8785,52645,1084845
9/12/13,499,499.25,483.5,493.75,9889,54014,1076818
9/13/13,492,492.5,485,486.25,12548,56246,1091354
9/16/13,485,489.25,481.25,483.75,6796,58090,1098602
9/17/13,484.5,495,480.25,481.5,4893,58600,1105961
9/18/13,481.5,484.25,479.25,483.75,10313,59739,1124418
9/19/13,484.25,490.25,483,486.75,8101,60699,1138846
9/20/13,487,487,478.25,478.75,6185,62178,1141000
9/23/13,478,482.5,476,480.75,5044,63040,1140757
9/24/13,479.5,484,475.25,476,4462,63859,1142636
9/25/13,475.5,484,475.5,481.75,11276,62306,1147297
9/26/13,481.5,484.75,478.25,483.75,8827,62377,1152599
9/27/13,483.75,486,480,481,5840,61907,1156390
9/30/13,480,488.25,468,469,4896,62225,1157484
10/1/13,469.5,471.75,462.75,466.5,13610,64398,1170441
10/2/13,466,468.75,463.25,467,12465,67743,1182752
10/3/13,467,471.5,466.25,467.5,13844,69474,1194306
10/4/13,467.5,472.25,467,471.75,11866,71230,1202231
10/7/13,471,477.25,470.75,477,7907,71633,1202736
10/8/13,476.5,477.25,468,470,14486,71618,1206716
10/9/13,469,474.5,469,472.25,9675,72218,1215467
10/10/13,471.75,474.75,465,467,10014,72344,1216015
10/11/13,465,465,461,462,6789,74526,1223480
10/14/13,461,465.5,460.5,465.25,11322,76018,1226541
10/15/13,465,472,464.75,471.75,6842,77249,1232309
10/16/13,471.75,473.5,467.25,470.5,14803,77143,1237488
10/17/13,470,473.75,469.75,470.75,17666,79990,1244836
10/18/13,470.25,475.5,468.75,469.5,11041,79546,1244729
10/21/13,468.75,472.75,466,472,11477,79270,1256903
10/22/13,471.75,472.5,466.5,467,14092,81455,1271949
10/23/13,467,474.5,467,471.25,11509,82088,1284216
10/24/13,470.5,472.75,467,468.75,18303,81986,1292078
10/25/13,468.5,470.5,467.5,468.25,12258,82373,1294685
10/28/13,466.75,468,459,459.75,18579,81479,1294140
10/29/13,459,462.75,457,460,16682,84410,1308533
10/30/13,460,462.75,456.75,457.25,16719,86691,1321037
10/31/13,457,462.75,453.75,454.25,13396,87149,1320693
11/1/13,454,454.75,451,452.25,26717,89593,1327186
11/4/13,452,454.5,451,451.5,23978,88428,1326331
11/5/13,451,452,449.25,450.25,19217,91304,1340190
11/6/13,450,451.25,445.75,446.5,21220,91760,1332835
11/7/13,446,449.5,445.25,446.75,14228,93602,1351332
11/8/13,446,455.5,442.25,453.75,21225,97142,1365260
11/11/13,454,464.25,454,461.75,25890,99486,1388180
11/12/13,461.75,464.75,457.5,459.75,19444,100972,1373968
11/13/13,459.75,461.25,455.25,456,16345,103609,1371072
11/14/13,456,456.75,451.25,452.25,24061,103667,1371660
11/15/13,451.75,455,445.25,445.75,21537,105096,1371017
11/18/13,445.5,446,436.25,436.75,22493,105636,1366100
11/19/13,436.5,442.75,435.5,441.75,19494,108003,1385219
11/20/13,441.75,443,439,440.25,21391,109385,1386377
11/21/13,440.5,445.25,439.75,444.5,15123,111501,1389477
11/22/13,444.25,447.25,442,444.25,23124,112746,1378582
11/25/13,444.5,448,444.25,446.25,21699,114443,1298450
11/26/13,446.25,446.25,438,440,10110,114322,1262966
11/27/13,440,444.75,439,441.75,25335,116171,1232930
11/28/13,440,444.75,439,441.75,0,0,0
11/29/13,440,442.5,437,440,20995,118428,1205765
12/2/13,438.25,440.75,434.25,440,15627,117088,1202754
12/3/13,439.5,447.5,438.5,446.75,17955,117765,1202555
12/4/13,446.75,454.75,442,451.5,11316,118293,1199035
12/5/13,451,452.5,446,449,25237,119853,1195450
12/6/13,449,452,446,449.75,19708,121453,1197579
12/9/13,449.5,453.75,447.75,453.5,11735,120629,1197632
12/10/13,452.75,456,446,451.75,16441,119117,1201081
12/11/13,451.5,455,449.5,454.5,19024,119304,1199524
12/12/13,454.25,454.25,443,449.25,11199,119638,1198628
12/13/13,448.25,449.5,440,440.75,22575,118079,1196190
12/16/13,440.75,441.5,435.5,438.25,15387,118435,1192781
12/17/13,438.25,444,437.25,442,13516,119626,1195139
12/18/13,440.75,445,438.25,440.5,9110,121251,1194658
12/19/13,440.5,446,439.5,445.5,13602,121667,1189783
12/20/13,445,449.5,443,448.5,10373,122394,1190892
12/23/13,447.5,450.75,447,449.5,12616,123118,1186779
12/24/13,449,450.25,447.25,449.75,9548,121746,1180231
12/26/13,447.75,447.75,441.25,441.75,3816,122176,1178130
12/27/13,441.5,443.75,441.25,442.75,10375,124150,1182949
12/30/13,441.5,441.75,438.25,438.75,5297,124781,1192183
12/31/13,441.5,441.75,438.25,438.75,0,0,0
1/2/14,436.5,442,433.5,435.75,10514,126877,1202943
1/3/14,436,439.25,432.25,438.75,22857,127701,1209235
1/6/14,438.75,443,438.75,442.5,13767,129857,1223050
1/7/14,442.25,445,439.75,440.5,11868,131183,1222378
1/8/14,440,442.25,430,432.5,21680,132404,1223592
1/9/14,432,432,423.5,427.75,37252,136358,1256677
1/10/14,427.25,447.75,421.75,447.5,55278,144505,1273151
1/13/14,446.75,450,445,449.25,87231,146184,1285967
1/14/14,448.5,448.5,441.75,446.25,51226,145645,1279985
1/15/14,445.5,446,440,440.5,35454,146798,1280201
1/16/14,440,444.25,438.75,441.75,25759,152629,1295623
1/17/14,440.75,441.5,436.5,438.5,42999,153828,1299145
1/20/14,440.75,441.5,436.5,438.5,0,0,0
1/21/14,438.25,439,434.75,438.5,16633,153465,1302398
1/22/14,438,441.25,437.75,439,36468,156260,1310544
1/23/14,438.25,442.75,438.25,441.25,35493,163935,1310820
1/24/14,440,442,437.75,441.5,41383,166479,1326067
1/27/14,441,444.5,439,444,50143,170631,1317996
1/28/14,443,444.5,442.25,443.25,23299,174837,1315703
1/29/14,442.5,443,438.25,439.25,43582,172835,1315853
1/30/14,439,445.5,439,443.5,35087,171598,1311288
1/31/14,442.5,444.75,441,444,51681,175114,1310580
2/3/14,443.5,449.75,443.25,446.75,45091,178061,1304900
2/4/14,446.5,453,445.75,452.75,50730,183962,1310531
2/5/14,452,453,449.75,452.25,40477,187422,1319044
2/6/14,451.75,456.25,450.75,453.5,46947,191430,1311904
2/7/14,453,456,451,455.5,61705,200849,1319105
2/10/14,454.25,460,451,454.75,60120,215219,1327535
2/11/14,454.5,456,448.75,452.5,92886,234558,1344989
2/12/14,451.75,455.75,450,451.5,57394,238248,1346959
2/13/14,451,453.25,449.25,451,56959,243678,1364148
2/14/14,450.75,455.5,448.25,455,60507,242101,1370941
2/17/14,450.75,455.5,448.25,455,0,0,0
2/18/14,454.5,460.25,454.25,460,45471,248504,1380506
2/19/14,459.25,465.5,458.75,464.75,35429,251959,1385213
2/20/14,464,467.25,462.25,466.75,52803,254286,1392500
2/21/14,466,467.5,460,462.75,55545,256401,1399061
2/24/14,461.5,462.75,456.5,462.25,49660,261200,1373131
2/25/14,461,466,458.25,465.25,46337,261555,1361411
2/26/14,464.25,468.75,462.75,464.75,35198,261436,1343280
2/27/14,464,466.75,457.25,458.5,44356,263898,1329486
2/28/14,458.25,468.5,457.25,467.5,51071,258257,1276128
3/3/14,468.25,486,468.25,474.75,55543,259446,1269309
3/4/14,474,488.75,470,488.25,119514,258881,1288382
3/5/14,486.75,492.25,483.5,486.25,76079,258220,1300944
3/6/14,484.75,496.25,483,495.25,98336,252173,1290741
3/7/14,494,506,488.5,493,71606,253634,1306887
3/10/14,490.5,491.75,480,482.25,91175,253301,1307353
3/11/14,481,488.75,477.25,487,62187,249243,1306017
3/12/14,486.5,492.75,480.5,492,62171,247970,1315004
3/13/14,490.5,496.75,486.5,489,62674,242918,1322688
3/14/14,487.75,492.75,483,490.5,50945,243086,1318576
3/17/14,489,491.75,481.25,484,45876,240224,1317264
3/18/14,483.5,491.5,482.25,491,31837,244643,1322454
3/19/14,490.5,496,487,492.75,36461,247031,1328077
3/20/14,492,492,482.75,483.5,43893,246106,1327403
3/21/14,483.5,485.75,481,483.75,37456,246102,1322458
3/24/14,484.25,495.25,482.75,494.5,39047,250787,1319514
3/25/14,493.5,494.5,489.25,491.25,45012,254099,1328823
3/26/14,490.5,492.25,487,489.25,35980,254178,1330028
3/27/14,488.5,496.75,486.75,496.25,34253,256833,1325688
3/28/14,495.5,500,493.5,496.25,68175,262428,1335708
3/31/14,494,508.25,480.25,506.75,61973,269139,1339568
4/1/14,506.25,517,506,512.5,138701,276944,1341949
4/2/14,511.5,512.5,495.75,501,108105,290294,1362869
4/3/14,502,506,499.25,505.25,98435,300863,1371406
4/4/14,504,508,498.5,507.5,76573,313521,1386811
4/7/14,506,508,500.25,505.25,72228,322603,1392020
4/8/14,504.5,513.5,502.25,513,125863,345036,1389196
4/9/14,512,524.25,505.75,508,97252,365271,1397216
4/10/14,507.5,509,499.75,507.25,231823,393110,1404956
4/11/14,505,511,503.75,504.5,133956,419288,1416059
4/14/14,504,513,503.5,509.25,127881,457050,1418242
4/15/14,509,512.75,503.5,509.75,91088,473689,1422165
4/17/14,503.5,507,498.75,500.5,113521,503158,1408317
4/18/14,503.5,507,498.75,500.5,0,0,0
4/21/14,499,499.25,490.75,493.75,107743,521275,1411560
4/22/14,494.25,506,492.75,502,125146,528723,1400995
4/23/14,501.75,510,500.25,509.5,186658,552866,1392699
4/24/14,508.25,513.5,505.5,507.25,131287,581996,1415508
4/25/14,507,516.75,506.75,512.75,145313,591572,1408749
4/28/14,512.25,518.5,511.25,513.75,124581,604455,1393257
4/29/14,514.5,522,514.25,521.5,158647,613304,1369917
4/30/14,520.75,521.5,514.5,519,158522,627404,1364430
5/1/14,518,521,504.5,507,112742,626416,1357554
5/2/14,507,509.75,497.75,499.5,151051,621046,1352003
5/5/14,499,509.5,497.5,508,125005,617119,1346929
5/6/14,507.25,519,502,517.5,109905,609556,1343314
5/7/14,516.25,519,510.25,514,118389,614090,1350560
5/8/14,513.75,517,508,516.5,115711,607683,1346757
5/9/14,515.5,522.75,505.75,507.5,106988,599650,1344275
5/12/14,505.25,506.25,498.5,499.5,219709,598402,1345068
5/13/14,499,503.5,497.5,502.75,98611,591991,1338533
5/14/14,502,504.5,495.25,495.5,95487,593499,1342203
5/15/14,495.5,497.25,481.75,484.25,105785,592952,1351135
5/16/14,484.5,487,480.25,483.5,138763,586279,1342330
5/19/14,481.75,482.5,476.25,477.25,92663,576556,1329482
5/20/14,477.75,481.25,473,473.5,119746,563930,1318201
5/21/14,473.5,476,472.5,474.5,113173,560287,1322910
5/22/14,474.5,482.5,472.5,476.75,96480,555632,1322489
5/23/14,477.5,480.5,475.5,478,110931,550233,1327566
5/26/14,477.5,480.5,475.5,478,0,0,0
5/27/14,474.5,475,469.25,469.75,85635,544338,1332858
5/28/14,469.75,473,466.5,472.5,101114,538168,1332709
5/29/14,472.5,472.75,467.25,469.5,102756,530113,1337253
5/30/14,469.75,473.5,465,465.75,131247,519827,1347311
6/2/14,465,470.5,460.25,465.5,128747,507311,1342511
6/3/14,463.25,465,456,458.25,160531,492381,1347846
6/4/14,458.5,460.5,454.25,456.25,118131,488865,1357565
6/5/14,457,458,448.5,449,93357,473752,1360144
6/6/14,449,459.75,447,459,113818,459758,1368459
6/9/14,457,457.5,445.5,451,163777,449067,1383208
6/10/14,450.5,455,444.75,445.5,158202,424058,1386663
6/11/14,445.5,449.75,439.25,441,142517,403399,1397425
6/12/14,440.5,445,439.5,444,185493,372849,1406458
6/13/14,444,449.75,443.75,447,157865,353091,1413249
6/16/14,444.25,449.5,440.25,441,127960,329725,1416575
6/17/14,440.75,441.5,435.5,438.75,128964,301442,1416959
6/18/14,438.5,443.75,438.5,441.5,109891,279280,1406179
6/19/14,441,450.75,441,450.5,95337,258381,1399007
6/20/14,449.75,453.75,446.25,453.25,117242,231544,1396970
6/23/14,452.5,457.75,444,444.5,112310,193279,1365438
6/24/14,444.75,445,439.5,443,113223,165944,1367726
6/25/14,443,443,440,441,108660,141905,1362699
6/26/14,441.5,446,440.75,442.75,135829,101760,1336578
6/27/14,442.25,444.5,440,443,121751,66673,1319614
6/30/14,442.25,443.75,422.5,424.25,111681,24876,1287360
7/1/14,423.75,423.75,416,422.75,32988,16307,1288682
7/2/14,423,423.25,416.25,418.5,9735,13373,1281646
7/3/14,418.75,420.25,416.25,417,6362,10512,1286835
7/4/14,418.75,420.25,416.25,417,0,0,0
7/7/14,412.25,413.25,405.5,409.25,3041,9355,1289324
7/8/14,410.5,411,407.25,408.25,2821,8074,1298083
7/9/14,408.75,408.75,400.75,404,3811,5778,1306608
7/10/14,404,406,399.25,400.5,3041,3708,1310910
7/11/14,400.5,403.5,394,399.75,2865,1689,1310511
7/14/14,397.75,408.75,390,390.25,1990,421,1321611